prmtrID	geneSymbol	baseMean	log2FC	pvalue	fdr	KD.tpm.ave	NC.tpm.ave	perturb_id	KD.geneSymbol	ZScore
chr12_68746151_68746325_+	p002@SLC35E3	232.923	0.464159186128946	0.000200388734867307	0.0344812059909154	29.261	20.608	ASO_G0272888_AD_07	AC013394.2	2.042
chr1_108200296_108200492_-	p002@SLC25A24	143.752	-0.781275733414471	0.00019884240025239	0.0344812059909154	8.175	13.938	ASO_G0272888_AD_07	AC013394.2	-3.624
chr2_17753655_17753954_-	p005@SMC6	410.143	-0.504069460408883	0.000201049267830854	0.0344812059909154	28.065	39.135	ASO_G0272888_AD_07	AC013394.2	-2.629
chr2_55050173_55050357_-	p013@RTN4	748.627	0.579726375480483	0.000198851686529548	0.0344812059909154	100.287	65.327	ASO_G0272888_AD_07	AC013394.2	2.979
chr12_47773088_47773387_+	p009@SLC48A1	133.206	-0.588119899313433	0.000209673282005548	0.0357369225559891	8.594	12.774	ASO_G0272888_AD_07	AC013394.2	-2.178
chr4_41934987_41935286_+	p003@TMEM33	808.637	0.503600144752975	0.000216807751296897	0.03672482409468	103.882	71.204	ASO_G0272888_AD_07	AC013394.2	2.318
chr19_18831780_18831944_+	p001@UPF1	236.234	-0.845523208518132	0.000224730629367401	0.037833332518226	12.984	22.972	ASO_G0272888_AD_07	AC013394.2	-3.027
chr3_98901015_98901314_-	p003@DCBLD2	67.648	0.648695149422725	0.000227132398550707	0.0380045131014021	9.471	5.881	ASO_G0272888_AD_07	AC013394.2	1.499
chr12_68808029_68808328_+	p005@MDM2	1006.339	0.295672030364037	0.000230839805983831	0.0383907582788019	114.147	90.568	ASO_G0272888_AD_07	AC013394.2	1.663
chr5_140112732_140113031_+	p004@PURA	78.763	0.573998913174011	0.000234582604204496	0.038778200252865	10.534	6.889	ASO_G0272888_AD_07	AC013394.2	1.861
chr14_74302784_74302953_-	p004@ABCD4	63.813	0.602238718585616	0.000242326627042009	0.0395678568370811	8.767	5.558	ASO_G0272888_AD_07	AC013394.2	2.393
chr20_19975299_19975471_+	p022@RIN2	116.552	0.549895610820131	0.000243685281347863	0.0395678568370811	15.383	10.224	ASO_G0272888_AD_07	AC013394.2	2.07
chr3_14947342_14947499_-	p005@FGD5-AS1	544.096	-0.505530116799091	0.000243380986015289	0.0395678568370811	37.305	51.933	ASO_G0272888_AD_07	AC013394.2	-1.504
chr5_157858977_157859276_-	p001@CLINT1	1031.024	-0.714283550766472	0.00024802134329704	0.0400350216553769	62.041	99.388	ASO_G0272888_AD_07	AC013394.2	-3.703
chr11_65919815_65920079_+	p017@DRAP1	368.305	0.580097132987193	0.000260468966008482	0.0408575300974726	49.368	32.152	ASO_G0272888_AD_07	AC013394.2	2.885
chr17_50866204_50866503_-	p004@TOB1	996.516	0.385113023234347	0.000256469543224924	0.0408575300974726	119.065	88.896	ASO_G0272888_AD_07	AC013394.2	0.747
chr18_657665_657858_+	p002@TYMS	1236.082	-0.374576754484696	0.000258290554206866	0.0408575300974726	92.432	117.008	ASO_G0272888_AD_07	AC013394.2	-1.324
chr6_31620545_31620705_+	p003@PRRC2A	309.32	-1.02538249470386	0.000260561487083477	0.0408575300974726	15.143	30.298	ASO_G0272888_AD_07	AC013394.2	-4.998
chr6_37819838_37820029_+	p004@ZFAND3	85.094	-0.698414240625321	0.000260230307217094	0.0408575300974726	5.13	8.21	ASO_G0272888_AD_07	AC013394.2	-1.382
chr12_123633497_123633796_-	p001@EIF2B1	875.174	-0.542187165280369	0.000262909743092269	0.0409915128420167	58.73	83.663	ASO_G0272888_AD_07	AC013394.2	-3.441
chr4_168631592_168631754_+	p009@PALLD	88.624	-0.735017507741965	0.000268954768234502	0.0416971061871354	5.301	8.55	ASO_G0272888_AD_07	AC013394.2	-0.886
chr17_8435891_8436071_+	p006@NDEL1	559.617	-0.485685555541545	0.000279988782809526	0.0431638887026753	38.918	53.323	ASO_G0272888_AD_07	AC013394.2	-2.758
chr17_50744568_50744867_+	p010@LUC7L3	13.826	-2.37307042211615	0.00030288949601243	0.046270156499101	0.277	1.397	ASO_G0272888_AD_07	AC013394.2	-5.744
chr1_119711787_119712086_+	p004@PHGDH	716.528	-0.682376992848107	0.000303510373887182	0.046270156499101	44.182	69.041	ASO_G0272888_AD_07	AC013394.2	-2.303
chr8_17697520_17697819_-	p022@MTUS1	157.097	0.49318537295517	0.000318934310916721	0.0483529084301974	20.079	13.87	ASO_G0272888_AD_07	AC013394.2	1.118
chr12_49188878_49189054_-	p004@TUBA1A	195.623	0.461320038400292	0.000325212716866667	0.0485008813235773	24.486	17.308	ASO_G0272888_AD_07	AC013394.2	2.553
chr4_140756224_140756523_-	p002@TBC1D9	98.894	-0.862826638186905	0.00032405489185785	0.0485008813235773	5.319	9.628	ASO_G0272888_AD_07	AC013394.2	-3.678
chr8_38105379_38105678_+	p005@ASH2L	408.8	-0.696798978255733	0.000322268479701563	0.0485008813235773	24.772	39.385	ASO_G0272888_AD_07	AC013394.2	-3.961
chr11_44950697_44950865_-	p002@TP53I11	149.878	-0.610170773357663	0.000333060028937653	0.049402704076098	9.605	14.363	ASO_G0272888_AD_07	AC013394.2	-2.372
chr6_132401325_132401624_-	p002@MOXD1	1215.59	-0.94792131780564	0.0003363671552145	0.0496250059475328	62.953	118.273	ASO_G0272888_AD_07	AC013394.2	-3.052
chr12_67269500_67269790_+	p003@CAND1	394.49	-0.494539677271475	0.000343235546125974	0.050099609687462	27.201	37.682	ASO_G0272888_AD_07	AC013394.2	-2.555
chr19_19033367_19033666_-	p002@SUGP2	386.066	-0.492611787154043	0.000342928113334583	0.050099609687462	26.686	36.894	ASO_G0272888_AD_07	AC013394.2	-1.58
chr1_182391191_182391355_-	p005@GLUL	168.015	0.545413091063705	0.000349673954773119	0.0507693280049162	22.134	14.735	ASO_G0272888_AD_07	AC013394.2	3.22
chr12_51270869_51271168_-	p001@SMAGP	19.282	0.908794092725043	0.000353315888968489	0.0510281121536016	3.076	1.624	ASO_G0272888_AD_07	AC013394.2	2.041
chr17_40062931_40063114_+	p006@THRA	189.969	-0.599338880058592	0.000359215303439218	0.0515742561474136	12.352	18.227	ASO_G0272888_AD_07	AC013394.2	-2.488
chr22_50529862_50530161_-	p006@TYMP	124.176	-0.869015596589466	0.000362735739821829	0.0515742561474136	6.688	12.107	ASO_G0272888_AD_07	AC013394.2	-2.381
chr6_46491372_46491598_-	p002@RCAN2	48.649	-1.13104700506474	0.000362399649466254	0.0515742561474136	2.166	4.787	ASO_G0272888_AD_07	AC013394.2	-2.054
chr12_49110525_49110761_-	p003@LMBR1L	256.226	0.409387664790326	0.000368032211589554	0.0520575872073658	31.299	22.79	ASO_G0272888_AD_07	AC013394.2	1.664
chr11_107565585_107565884_-	p001@ALKBH8	48.009	-0.836025630923539	0.000373533820586885	0.0522966406669628	2.609	4.666	ASO_G0272888_AD_07	AC013394.2	-3.272
chr4_98657680_98657979_+	p001@RP11-1299A16.3	45.694	0.728092996030484	0.000372260184288444	0.0522966406669628	6.785	3.913	ASO_G0272888_AD_07	AC013394.2	1.793
chr9_122370874_122371038_+	p003@PTGS1	414.133	0.387420296892674	0.000379484691244776	0.0526227764881553	49.75	36.923	ASO_G0272888_AD_07	AC013394.2	1.511
chr9_37576340_37576365_-	p003@FBXO10	33.107	-1.33306749562193	0.000379698616838116	0.0526227764881553	1.277	3.29	ASO_G0272888_AD_07	AC013394.2	-3.25
chr10_27745669_27745968_-	p002@MKX	593.888	-0.769911270924704	0.000388719745514015	0.0533046235425846	34.493	57.532	ASO_G0272888_AD_07	AC013394.2	-2.428
chr12_24902917_24903216_-	p004@BCAT1	211.455	0.529346724439811	0.000391729631086718	0.0533046235425846	27.579	18.593	ASO_G0272888_AD_07	AC013394.2	1.951
chr15_79310962_79311134_+	p001@TMED3	167.01	-0.5327364793329	0.000389608665928042	0.0533046235425846	11.13	15.978	ASO_G0272888_AD_07	AC013394.2	-2.963
chr17_39730521_39730681_-	p004@MIEN1	633.835	-0.86848903406364	0.000392388541073652	0.0533046235425846	34.488	61.624	ASO_G0272888_AD_07	AC013394.2	-4.34
chr12_7092470_7092514_-	p002@C1R	229.596	-0.645704967413289	0.000396220835574024	0.0535600785664375	14.529	22.069	ASO_G0272888_AD_07	AC013394.2	-2.357
chr3_50269021_50269320_+	p002@SEMA3B	120.103	-0.825827513157122	0.000398840367242051	0.0536498946935741	6.743	11.689	ASO_G0272888_AD_07	AC013394.2	-2.173
chr1_155173152_155173451_-	p003@KRTCAP2	2209.29	0.412520692095219	0.000402182343094908	0.0538355398871579	268.734	196.259	ASO_G0272888_AD_07	AC013394.2	2.356
chr14_100376158_100376457_-	p001@WARS	1125.027	-0.313328104256704	0.000409319197531449	0.0542614884031908	87.761	105.977	ASO_G0272888_AD_07	AC013394.2	-1.613
chr2_28751818_28751889_+	p007@PPP1CB	978.794	-0.36683484372392	0.000409163838655062	0.0542614884031908	73.559	92.552	ASO_G0272888_AD_07	AC013394.2	-2.528
chr17_75154362_75154661_-	p002@HN1	2748.556	0.433783711638089	0.000415277911868342	0.0547867364402845	338.664	244.144	ASO_G0272888_AD_07	AC013394.2	1.545
chr17_55421872_55421938_-	p003@MMD	36.932	-1.07447665259104	0.000451165027712025	0.0592364570595487	1.729	3.621	ASO_G0272888_AD_07	AC013394.2	-3.413
chr14_24430566_24430728_+	p007@KHNYN	12.594	1.19569070644893	0.00045740628645601	0.0597699328887589	2.39	1.012	ASO_G0272888_AD_07	AC013394.2	2.384
chr18_11981494_11981657_+	p003@IMPA2	58.16	-1.20041048218879	0.000464997077572336	0.0604738616382107	2.497	5.723	ASO_G0272888_AD_07	AC013394.2	-2.89
chr12_77065922_77066221_-	p001@E2F7	25.4	0.774812393213332	0.000482707577180087	0.0619788042473845	3.849	2.167	ASO_G0272888_AD_07	AC013394.2	1.292
chr15_39934028_39934327_+	p001@EIF2AK4	597.256	-0.796413109181358	0.000483344780034994	0.0619788042473845	34.093	57.876	ASO_G0272888_AD_07	AC013394.2	-3.02
chr19_47130739_47130904_+	p007@SAE1	1122.007	-0.427889659878445	0.000481174736470645	0.0619788042473845	81.208	106.568	ASO_G0272888_AD_07	AC013394.2	-1.869
chr3_13549142_13549306_+	p006@FBLN2	770.965	-0.781805454656375	0.0004952944816807	0.0632157017293028	44.44	74.804	ASO_G0272888_AD_07	AC013394.2	-3.155
chr12_105330555_105330734_+	p005@C12orf75	5669.436	-0.791209474171485	0.000502128300677107	0.0637912161985209	325.497	548.376	ASO_G0272888_AD_07	AC013394.2	-2.623
chr22_50185772_50186071_+	p003@TRABD	277.706	-0.678565999256574	0.000509930541441771	0.0642686220357045	16.971	26.751	ASO_G0272888_AD_07	AC013394.2	-4.106
chr5_34656366_34656551_+	p004@RAI14	708.28	-0.361916875715694	0.000510570300054064	0.0642686220357045	53.288	67.03	ASO_G0272888_AD_07	AC013394.2	-0.99
chr11_3797404_3797703_-	p002@NUP98	1166.858	-0.520753488847986	0.000543110348988637	0.0656323040214635	79.49	111.409	ASO_G0272888_AD_07	AC013394.2	-2.493
chr11_62601828_62602014_-	p002@MTA2	410.152	-0.54708979111526	0.00054298031265571	0.0656323040214635	27.408	39.247	ASO_G0272888_AD_07	AC013394.2	-2.427
chr12_109052444_109052743_+	p002@USP30	136.725	-0.587583809525021	0.000531582483164625	0.0656323040214635	8.803	13.101	ASO_G0272888_AD_07	AC013394.2	-2.567
chr15_80152731_80152900_+	p004@FAH	180.181	-0.558532224568948	0.000541565257802643	0.0656323040214635	11.853	17.265	ASO_G0272888_AD_07	AC013394.2	-2.321
chr15_96332968_96333181_+	p011@NR2F2	25.865	0.774423255714692	0.000527957466614202	0.0656323040214635	3.907	2.208	ASO_G0272888_AD_07	AC013394.2	1.016
chr17_51260425_51260724_+	p001@UTP18	469.501	-0.6119979939638	0.000547713189057073	0.0656323040214635	30.069	44.986	ASO_G0272888_AD_07	AC013394.2	-3.916
chr19_38319704_38320003_+	p005@KCNK6	43.768	-0.963041105576241	0.000539228668504655	0.0656323040214635	2.171	4.284	ASO_G0272888_AD_07	AC013394.2	-2.648
chr4_2963256_2963555_-	p001@NOP14	646.6	-0.745609843200146	0.000546803813304204	0.0656323040214635	38.127	62.44	ASO_G0272888_AD_07	AC013394.2	-4.569
chr6_39115149_39115335_-	p004@SAYSD1	144.713	-0.653544978830576	0.000531406831897558	0.0656323040214635	8.914	13.941	ASO_G0272888_AD_07	AC013394.2	-2.971
chr6_89352572_89352750_-	p004@UBE2J1	537.107	-0.561367585033857	0.000543228983154844	0.0656323040214635	35.649	51.353	ASO_G0272888_AD_07	AC013394.2	-2.913
chr9_69035619_69035918_+	p001@FXN	204.339	-0.559591358322258	0.000530287263060767	0.0656323040214635	13.422	19.562	ASO_G0272888_AD_07	AC013394.2	-3.224
chr1_48472100_48472326_-	p001@SPATA6	79.079	-0.755451102700107	0.000550139807976113	0.0656364629159674	4.571	7.672	ASO_G0272888_AD_07	AC013394.2	-1.815
chr20_31722350_31722524_-	p006@BCL2L1	12.365	1.0795981209371	0.000553205923856992	0.0657165530587001	2.235	1.013	ASO_G0272888_AD_07	AC013394.2	1.033
chr17_58531893_58532164_-	p005@SEPT4	27.817	-1.07042622060135	0.000567037543466868	0.0667970290270505	1.268	2.727	ASO_G0272888_AD_07	AC013394.2	-2.488
chr20_4249112_4249411_-	p004@ADRA1D	31.936	-1.15345463561042	0.000567169846700294	0.0667970290270505	1.399	3.153	ASO_G0272888_AD_07	AC013394.2	-3.024
chr17_80147144_80147307_-	p002@EIF4A3	216.664	-0.65537505976481	0.000572249233969979	0.067107227475941	13.481	20.817	ASO_G0272888_AD_07	AC013394.2	-3.231
chr17_58324324_58324623_-	p012@BZRAP1	30.283	-1.28408757039752	0.000590066997757314	0.0689022488742913	1.214	3.003	ASO_G0272888_AD_07	AC013394.2	-2.506
chr10_93702433_93702703_-	p003@FRA10AC1	255.881	-0.391197985584323	0.00060889506823972	0.0707482039152227	18.743	24.285	ASO_G0272888_AD_07	AC013394.2	-1.706
chrX_21940446_21940664_+	p002@SMS	38.096	-0.90856139614507	0.000611031825658969	0.0707482039152227	1.992	3.721	ASO_G0272888_AD_07	AC013394.2	-2.962
chr10_133308764_133309063_+	p002@ZNF511	292.831	-0.775284591286129	0.000620796249403107	0.0715767642011372	16.854	28.37	ASO_G0272888_AD_07	AC013394.2	-3.681
chr5_892734_893033_+	p002@TRIP13	760.088	-0.83739793450045	0.000641599536436613	0.0736658279471009	42.225	73.629	ASO_G0272888_AD_07	AC013394.2	-2.551
chr4_75630373_75630672_-	p001@CDKL2	31.36	0.806104458707662	0.00065313485774843	0.0746778067978111	4.747	2.676	ASO_G0272888_AD_07	AC013394.2	1.77
chr7_116525019_116525185_+	p002@CAV1	2733.239	0.413888552000415	0.000668134357631739	0.0760758294928321	332.492	243	ASO_G0272888_AD_07	AC013394.2	1.845
chr3_116445226_116445426_-	p004@LSAMP	27.305	0.815727879175689	0.000673736005999168	0.0763966518207569	4.218	2.322	ASO_G0272888_AD_07	AC013394.2	1.525
chr11_65181133_65181303_+	p003@CAPN1	72.913	-0.651429182934105	0.000696092695141482	0.0764610789017791	4.455	7.016	ASO_G0272888_AD_07	AC013394.2	-2.381
chr12_54258143_54258395_-	p005@CBX5	14.123	1.24748618922154	0.000678938040322331	0.0764610789017791	2.761	1.125	ASO_G0272888_AD_07	AC013394.2	2.313
chr17_4940496_4940630_+	p004@RNF167	203.962	0.535403424296653	0.000698205959193266	0.0764610789017791	26.818	17.903	ASO_G0272888_AD_07	AC013394.2	2.264
chr19_13150277_13150331_-	p003@STX10	196.807	-0.681206911080324	0.000693711059026594	0.0764610789017791	11.94	18.965	ASO_G0272888_AD_07	AC013394.2	-3.338
chr2_135741476_135741691_+	p001@UBXN4	114.429	-0.62007505189659	0.000688072577251702	0.0764610789017791	7.292	10.989	ASO_G0272888_AD_07	AC013394.2	-2.805
chr3_185282826_185283125_+	p001@MAP3K13	284.391	0.426656492336732	0.000700716012503246	0.0764610789017791	34.843	25.274	ASO_G0272888_AD_07	AC013394.2	3.186
chr3_190322291_190322590_-	p005@CLDN1	27.17	0.866806224531001	0.000681151083789609	0.0764610789017791	4.345	2.287	ASO_G0272888_AD_07	AC013394.2	1.606
chr3_49723800_49724099_-	p001@GMPPB;p002@AMIGO3	531.215	-0.66674446480306	0.000702167992538476	0.0764610789017791	32.859	51.17	ASO_G0272888_AD_07	AC013394.2	-2.695
chr6_34425885_34426052_-	p002@RPS10;p002@RPS10-NUDT3	346.615	0.413205808639207	0.000689366269911894	0.0764610789017791	42.142	30.784	ASO_G0272888_AD_07	AC013394.2	1.48
chr7_75772061_75772360_-	p005@CCL26	43.431	0.781397969486267	0.000698868159687602	0.0764610789017791	6.502	3.714	ASO_G0272888_AD_07	AC013394.2	0.7
chr1_152698195_152698494_+	p001@LCE2A	13.081	1.37184359431161	0.000716007288458795	0.0776599051486079	2.672	1.024	ASO_G0272888_AD_07	AC013394.2	1.739
chr3_187291189_187291478_+	p002@CATG00000063194.1	67.474	0.555194932503567	0.00072121176417668	0.077916425278631	8.867	5.934	ASO_G0272888_AD_07	AC013394.2	2.122
chr12_49367166_49367347_+	p005@SPATS2	39.867	-1.07683624793642	0.000729139771697738	0.0779411958249414	1.811	3.93	ASO_G0272888_AD_07	AC013394.2	-2.803
chr17_68247925_68248224_+	p005@AMZ2	591.032	-0.53419699892778	0.000729962003097917	0.0779411958249414	39.851	56.486	ASO_G0272888_AD_07	AC013394.2	-2.699
chr21_37073252_37073423_+	p003@TTC3	1482.416	-1.05181632053604	0.000726615493065767	0.0779411958249414	71.762	145.237	ASO_G0272888_AD_07	AC013394.2	-3.556
chr18_79964493_79964792_+	p009@HSBP1L1	179.493	-0.507720210626075	0.00073733337116962	0.0784231203033548	12.288	17.137	ASO_G0272888_AD_07	AC013394.2	-1.969
chr2_28751711_28751762_+	p005@PPP1CB	91.88	-0.684752726804495	0.000747279930227939	0.0791741643451153	5.503	8.854	ASO_G0272888_AD_07	AC013394.2	-2.726
chr2_241315075_241315374_-	p005@HDLBP	1377.428	-0.803855626118233	0.000753514321950591	0.079363603498761	78.335	133.365	ASO_G0272888_AD_07	AC013394.2	-3.852
chrX_19887404_19887577_-	p002@SH3KBP1	140.881	-0.547511950355556	0.000754852247118423	0.079363603498761	9.451	13.503	ASO_G0272888_AD_07	AC013394.2	-1.42
chr13_25301641_25301804_+	p006@NUPL1	122.764	0.510482587661486	0.000765968745438789	0.0802249936778084	15.867	10.821	ASO_G0272888_AD_07	AC013394.2	2.222
chr3_31532613_31532787_+	p005@STT3B	245.847	0.556431458792707	0.000770932571655323	0.0804378733794438	32.525	21.578	ASO_G0272888_AD_07	AC013394.2	2.414
chr21_39349074_39349211_-	p003@HMGN1	1347.08	-0.533955903945958	0.000776726974919927	0.0807354731771883	91.1	128.52	ASO_G0272888_AD_07	AC013394.2	-3.923
chr10_68074600_68074899_-	p004@HERC4	167.589	0.486736228028916	0.000789571782171102	0.0817609029228574	21.349	14.786	ASO_G0272888_AD_07	AC013394.2	1.653
chr2_130144986_130145260_-	p001@CCDC74B	144.165	-0.809778884489198	0.000803335336190198	0.082563014832941	8.058	13.986	ASO_G0272888_AD_07	AC013394.2	-3.405
chr7_99558721_99558826_+	p005@ZNF655	66.613	0.54902132047845	0.000802548530665798	0.082563014832941	8.79	5.847	ASO_G0272888_AD_07	AC013394.2	2.49
chr12_56315960_56316017_-	p003@CNPY2	672.908	0.370445508170426	0.000809275800779696	0.0828631986910284	79.931	60.098	ASO_G0272888_AD_07	AC013394.2	2.005
chr11_6481173_6481472_-	p002@ARFIP2	410.537	-0.628601895003813	0.000819232055784999	0.0829233752878104	26.025	39.453	ASO_G0272888_AD_07	AC013394.2	-3.996
chr16_1379502_1379801_-	p010@UNKL;p001@AL031721.1	86.319	-0.587118343731022	0.000827024999287107	0.0829233752878104	5.685	8.258	ASO_G0272888_AD_07	AC013394.2	-1.628
chr17_35373471_35373770_-	p002@SLFN11	168.714	-0.441918036089722	0.000827994782582998	0.0829233752878104	12.246	16.013	ASO_G0272888_AD_07	AC013394.2	-1.92
chr17_81097429_81097728_+	p023@BAIAP2	80.81	0.631495840018753	0.000819109611666779	0.0829233752878104	11.191	7.023	ASO_G0272888_AD_07	AC013394.2	1.507
chr6_27837489_27837670_+	p008@HIST1H2BN	14.27	1.12594682380194	0.000814495449084225	0.0829233752878104	2.635	1.164	ASO_G0272888_AD_07	AC013394.2	1.107
chr6_2903159_2903458_-	p002@SERPINB9	70.122	-0.766708222184431	0.000826213881641243	0.0829233752878104	3.959	6.804	ASO_G0272888_AD_07	AC013394.2	-2.699
chr6_33580109_33580408_-	p004@BAK1	206.477	0.513828047744943	0.000836681495324753	0.083488643320751	26.674	18.166	ASO_G0272888_AD_07	AC013394.2	2.458
chr12_64404246_64404371_+	p002@XPOT	60.358	-0.886339282166562	0.000848162603100041	0.0837209711930512	3.177	5.896	ASO_G0272888_AD_07	AC013394.2	-2.654
chr1_150808110_150808285_-	p004@CTSK	1745.088	0.517599978154805	0.00084428273670109	0.0837209711930512	225.722	153.436	ASO_G0272888_AD_07	AC013394.2	1.392
chr2_15561184_15561483_-	p001@NBAS	307.243	-0.510268057385209	0.000846706770118875	0.0837209711930512	21.213	29.313	ASO_G0272888_AD_07	AC013394.2	-1.048
chr10_31319951_31320115_+	p005@ZEB1	20.096	-1.48356296341922	0.000853123661844136	0.0839088401600894	0.675	2.01	ASO_G0272888_AD_07	AC013394.2	-2.802
chr1_32817208_32817386_-	p005@YARS	1390.854	-0.603947831051356	0.000864320771034909	0.0847065224213177	89.999	133.394	ASO_G0272888_AD_07	AC013394.2	-3.412
chr5_95731350_95731512_+	p009@RHOBTB3	415.581	-0.888074395296968	0.000872027559860963	0.0851576806766715	22.307	40.52	ASO_G0272888_AD_07	AC013394.2	-3.21
chr10_119818577_119818876_+	p018@INPP5F	125.483	-0.48271844923509	0.000877390761921119	0.0853775882903455	8.849	11.959	ASO_G0272888_AD_07	AC013394.2	-1.619
chr2_54456141_54456309_+	p002@SPTBN1	470.749	-0.674688068108122	0.000883726062896783	0.0856902010316276	29.041	45.24	ASO_G0272888_AD_07	AC013394.2	-2.358
chr12_14774255_14774554_+	p002@H2AFJ	1513.084	0.268357516090928	0.000887120118648879	0.0857164196332531	168.937	136.388	ASO_G0272888_AD_07	AC013394.2	1.378
chr5_16765963_16766262_-	p010@MYO10	5.219	1.94733446246995	0.0008912932745101	0.0858174692836199	1.473	0.362	ASO_G0272888_AD_07	AC013394.2	1.351
chr17_68290977_68291268_-	p005@SLC16A6	20.124	0.976468966549899	0.000900541458181841	0.0859927822613896	3.397	1.674	ASO_G0272888_AD_07	AC013394.2	1.207
chr6_75165572_75165871_-	p016@COL12A1	15.826	-1.99212371045953	0.000901696437474661	0.0859927822613896	0.408	1.596	ASO_G0272888_AD_07	AC013394.2	-3.981
chr9_129139305_129139604_+	p011@PPP2R4	479.789	0.344689059654301	0.000902515261516716	0.0859927822613896	56.061	42.946	ASO_G0272888_AD_07	AC013394.2	2.089
chr14_100375501_100375570_-	p003@WARS	35.968	-0.937640936867344	0.0009093178294457	0.0863411437986832	1.91	3.503	ASO_G0272888_AD_07	AC013394.2	-2.003
chr10_101032261_101032425_+	p003@SFXN3	401.675	0.379063481609632	0.000922766834079196	0.0865310242269715	47.924	35.819	ASO_G0272888_AD_07	AC013394.2	1.725
chr16_21302910_21303209_-	p001@CRYM	23.59	0.905158618517787	0.000923464450038365	0.0865310242269715	3.883	1.977	ASO_G0272888_AD_07	AC013394.2	0.841
chr16_70289356_70289516_-	p002@AARS	844.469	-0.360480517333844	0.000928715884898399	0.0865310242269715	64.022	79.847	ASO_G0272888_AD_07	AC013394.2	-1.892
chr16_81096342_81096544_-	p001@GCSH	118.337	-0.823226144059794	0.000930644889426991	0.0865310242269715	6.558	11.478	ASO_G0272888_AD_07	AC013394.2	-3.059
